Order ID,Category,Amount,ship-state,Qty
404-1381399-4253945,Set,635.0,MAHARASHTRA,1
171-1594659-2189902,kurta,754.0,ANDHRA PRADESH,1
408-1652217-5180364,Top,726.0,UTTAR PRADESH,1
406-0722693-3333129,kurta,292.0,MADHYA PRADESH,1
407-5402860-5094709,Set,666.0,TAMIL NADU,1
404-8576369-3410747,kurta,496.0,KERALA,1
402-1936613-9929901,Western Dress,1187.0,TAMIL NADU,1
405-2047453-3521148,Top,758.0,TELANGANA,1
408-5067374-5323549,Set,852.0,UTTAR PRADESH,1
404-4838876-5555552,Set,1163.0,KARNATAKA,1
403-3906882-7105117,kurta,432.0,MAHARASHTRA,1
402-2306697-3865124,Set,455.0,TAMIL NADU,1
171-0966216-4577108,Set,635.0,KARNATAKA,1
171-8972257-5621952,kurta,760.0,TELANGANA,1
406-4804340-5921165,kurta,633.0,UTTAR PRADESH,1
404-9059309-7791569,kurta,399.0,MAHARASHTRA,1
404-6936270-2894735,kurta,459.0,MAHARASHTRA,1
404-4280675-6497921,kurta,431.0,MAHARASHTRA,1
406-3668757-2000361,Set,648.0,HARYANA,1
407-8859497-1915538,Set,517.0,DELHI,1
408-8934587-2288348,Western Dress,1168.0,TELANGANA,1
408-0248609-5570709,Ethnic Dress,1125.0,TELANGANA,1
405-9780834-5878701,Set,1125.0,DELHI,1
402-6164051-2350709,Set,612.0,TELANGANA,1
404-2228446-6935553,kurta,635.0,UTTAR PRADESH,1
403-9038287-5777958,Set,759.0,MAHARASHTRA,1
406-9520813-6789959,Set,1163.0,WEST BENGAL,1
408-3951730-5289964,Western Dress,1449.0,PUDUCHERRY,1
406-7439410-9258708,kurta,301.0,TAMIL NADU,1
402-7849892-3058701,kurta,468.0,RAJASTHAN,1
171-9179376-7457127,Set,599.0,TELANGANA,1
407-5717834-0651521,kurta,458.0,MADHYA PRADESH,1
407-1010288-5357957,kurta,471.0,JAMMU & KASHMIR,1
402-2905412-6243529,Set,495.0,MAHARASHTRA,1
405-0565297-4095567,Set,771.0,ODISHA,1
407-5053258-6957911,kurta,432.0,ASSAM,1
406-0719661-8336337,Western Dress,1168.0,TAMIL NADU,1
407-2201612-8225115,Set,1268.0,DELHI,1
405-4046558-0306743,Western Dress,1168.0,MAHARASHTRA,1
406-0817034-7832354,kurta,435.0,TAMIL NADU,1
404-3389616-6796353,kurta,709.0,KARNATAKA,1
403-5097200-2147516,Set,1442.0,DELHI,1
406-9216562-0799557,kurta,416.0,MAHARASHTRA,1
171-5319773-6679516,kurta,486.0,ANDHRA PRADESH,1
405-8350935-1042710,Set,537.0,MAHARASHTRA,1
403-7711294-0481928,kurta,468.0,KERALA,1
403-0894915-1803518,kurta,399.0,KERALA,1
403-0894915-1803518,kurta,324.0,KERALA,1
403-0894915-1803518,kurta,333.0,KERALA,1
403-0894915-1803518,kurta,318.0,KERALA,1
403-0894915-1803518,kurta,431.0,KERALA,1
403-0894915-1803518,kurta,333.0,KERALA,1
405-0369400-3858750,kurta,419.0,MAHARASHTRA,1
402-7016673-2994752,kurta,517.0,DELHI,1
402-2273298-3723529,Top,758.0,MAHARASHTRA,1
405-8357675-7287526,Set,888.0,KARNATAKA,1
406-5298820-0860323,Set,1301.0,KARNATAKA,1
405-6568578-8545948,Set,666.0,KARNATAKA,1
402-0923699-9943503,kurta,422.0,TAMIL NADU,1
408-9704783-9936363,kurta,0.0,DELHI,1
404-5459392-9902753,kurta,468.0,TAMIL NADU,1
402-3734296-4105952,Western Dress,735.0,BIHAR,1
406-6320982-5367513,kurta,487.0,DELHI,1
404-1186010-2852347,Western Dress,614.0,KARNATAKA,1
402-6620308-5861115,kurta,635.0,DELHI,1
403-8867244-0921135,Ethnic Dress,855.0,WEST BENGAL,1
406-7476779-8477101,Set,1044.0,UTTAR PRADESH,1
408-9853848-8048357,kurta,383.0,DELHI,1
402-2672937-3214768,Western Dress,1044.0,KARNATAKA,1
405-2352562-5875517,kurta,832.0,ODISHA,1
403-0658266-7213114,Set,850.0,UTTAR PRADESH,1
403-0658266-7213114,Set,850.0,UTTAR PRADESH,1
403-9084911-3435565,kurta,491.0,KARNATAKA,1
402-6064658-7981917,Set,1098.0,PUNJAB,1
406-5290800-6615539,kurta,457.0,WEST BENGAL,1
404-0712389-5782714,kurta,533.0,TELANGANA,1
402-6373632-4004313,kurta,399.0,WEST BENGAL,1
404-2349505-8701954,Set,736.0,TELANGANA,1
408-5968939-6685133,Western Dress,1044.0,UTTAR PRADESH,1
408-5968939-6685133,Top,693.0,UTTAR PRADESH,1
405-1592197-7411539,kurta,568.0,TELANGANA,1
408-1736368-4993938,Set,1125.0,MAHARASHTRA,1
408-0589943-3061909,Set,626.0,TELANGANA,1
408-8305931-3771553,kurta,301.0,MAHARASHTRA,1
405-8620996-0323557,Set,888.0,GUJARAT,1
405-0806372-6589929,kurta,544.0,MAHARASHTRA,1
404-8979148-4577903,kurta,399.0,RAJASTHAN,1
403-7632569-3741945,Set,635.0,MAHARASHTRA,1
407-6349329-8037939,Set,635.0,TELANGANA,1
408-0261915-0541146,Set,1442.0,DELHI,1
406-5501409-6888311,Set,1125.0,HARYANA,1
406-9298111-1279530,Blouse,879.0,KARNATAKA,1
408-7033424-7017129,kurta,399.0,MAHARASHTRA,1
171-5127502-6946729,Set,664.0,MADHYA PRADESH,1
403-9781639-1415566,kurta,729.0,KARNATAKA,1
403-4155288-4951533,Set,852.0,KERALA,1
404-4295542-2860364,Set,507.0,UTTAR PRADESH,1
406-8638094-7621141,Top,693.0,WEST BENGAL,1
408-1581913-3358738,kurta,387.0,TAMIL NADU,1
408-1581913-3358738,kurta,459.0,TAMIL NADU,1
408-1581913-3358738,kurta,431.0,TAMIL NADU,1
407-2422175-5351515,Set,899.0,JHARKHAND,1
171-3329230-8784343,Set,1176.0,MAHARASHTRA,1
408-8677120-2065166,kurta,0.0,DELHI,1
171-4719483-9520326,Top,693.0,GUJARAT,1
404-7381046-5701915,Set,635.0,BIHAR,1
403-3778372-6833941,kurta,729.0,KERALA,1
408-8800647-3903531,Set,1163.0,HARYANA,1
408-2130122-6921117,kurta,760.0,DELHI,1
405-7653793-7504330,kurta,533.0,DELHI,1
408-4025702-9047527,Western Dress,1091.0,HARYANA,1
406-1447290-5545140,Set,1163.0,KARNATAKA,1
408-2215508-8866731,Western Dress,1091.0,HARYANA,1
408-4961065-4943540,Top,528.0,TELANGANA,1
407-5364180-1693153,Set,899.0,TAMIL NADU,1
408-8164864-5761129,Set,999.0,TELANGANA,1
402-2654228-4109104,Set,1329.0,GUJARAT,1
407-6378148-7110736,Set,962.0,MAHARASHTRA,1
404-5508827-5335519,kurta,471.0,MADHYA PRADESH,1
407-1213017-3055504,kurta,688.0,KARNATAKA,1
408-2588196-5574719,kurta,325.0,GOA,1
406-4436692-3106737,kurta,487.0,MAHARASHTRA,1
405-5138500-2617922,Set,1137.0,HARYANA,1
404-8117366-6725950,Top,443.0,DELHI,1
402-3257182-1191547,kurta,345.0,KARNATAKA,1
403-7144725-4958701,Set,635.0,DELHI,1
403-7136527-6654729,kurta,736.0,MAHARASHTRA,1
403-3465434-5323531,Set,824.0,KARNATAKA,1
403-8030557-4394756,kurta,486.0,MAHARASHTRA,1
406-7017989-3206704,kurta,836.0,MADHYA PRADESH,1
408-1636794-0899540,Set,736.0,HARYANA,1
406-1043763-7538719,kurta,458.0,MAHARASHTRA,1
404-5774913-6602748,kurta,754.0,TELANGANA,1
404-5052635-6724334,kurta,754.0,TELANGANA,1
408-8818566-0750752,Set,837.0,GUJARAT,1
407-6965700-0729927,Set,845.0,HARYANA,1
171-4482884-4832348,Top,443.0,MAHARASHTRA,1
402-9487859-0225950,Set,1323.0,CHHATTISGARH,1
406-7602574-7405929,kurta,432.0,MAHARASHTRA,1
408-5894271-7245147,kurta,540.0,MAHARASHTRA,1
402-0170844-5936378,kurta,471.0,KARNATAKA,1
404-1067139-1209922,Set,635.0,MAHARASHTRA,1
405-8977706-1779514,Western Dress,735.0,KARNATAKA,1
407-6167949-8577913,Western Dress,1044.0,KARNATAKA,1
404-3911403-0874747,Western Dress,1294.0,KARNATAKA,1
405-3668594-0950766,Set,537.0,RAJASTHAN,1
408-7734807-3068369,Western Dress,1168.0,HARYANA,1
402-9757216-0084319,Top,663.0,KERALA,1
403-8460704-1969962,kurta,725.0,MAHARASHTRA,1
407-4535095-4464321,kurta,301.0,ANDHRA PRADESH,1
408-2614884-8213164,Western Dress,1168.0,RAJASTHAN,1
406-0813577-8545131,kurta,496.0,MAHARASHTRA,1
408-3903457-0809125,Set,666.0,TAMIL NADU,1
403-0804325-8841933,Set,1125.0,TELANGANA,1
406-6179281-5350764,kurta,318.0,TELANGANA,1
408-8282673-6665969,Set,0.0,KARNATAKA,1
404-9452944-8380311,Western Dress,1044.0,MAHARASHTRA,1
403-8729796-2940330,Set,626.0,TAMIL NADU,1
407-2459612-2625141,Set,1137.0,TAMIL NADU,1
405-6413082-4720331,kurta,346.0,MAHARASHTRA,1
405-2002312-3606752,kurta,434.0,MAHARASHTRA,1
407-9770468-6733941,kurta,399.0,MAHARASHTRA,1
404-5764282-5537929,kurta,399.0,KARNATAKA,1
404-4153148-1398715,Set,499.0,MEGHALAYA,1
404-9032340-3117935,Set,788.0,KARNATAKA,1
405-0583984-9462729,Set,573.0,TELANGANA,1
403-8102638-0541135,Set,537.0,HARYANA,1
407-8016983-9549103,Set,824.0,TELANGANA,1
406-0834921-8462711,Set,666.0,JHARKHAND,1
402-9549424-6894725,Set,799.0,DELHI,1
408-9335189-0342749,Top,693.0,KERALA,1
405-0478946-4213106,Set,633.0,PUNJAB,1
406-0533929-0132339,kurta,435.0,MAHARASHTRA,1
407-8475150-4508354,Top,758.0,DELHI,1
405-0503197-5615552,kurta,292.0,ANDHRA PRADESH,1
403-1139448-1051552,Set,899.0,MAHARASHTRA,1
404-9209104-8981121,kurta,635.0,MADHYA PRADESH,1
405-6769074-3437913,Top,693.0,MAHARASHTRA,1
402-7903437-4231510,kurta,491.0,MADHYA PRADESH,1
171-3608430-8592340,Western Dress,735.0,UTTAR PRADESH,1
407-3086780-1882737,Set,1442.0,KARNATAKA,1
408-5330894-3407530,Set,569.0,DELHI,1
406-6303422-3198706,Set,1075.0,MAHARASHTRA,1
403-7621416-1884353,Set,845.0,LAKSHADWEEP,1
404-4942159-0228336,Set,774.0,RAJASTHAN,1
403-6608562-9081912,Set,764.0,KARNATAKA,1
406-0879707-4276348,kurta,390.0,MAHARASHTRA,1
408-4742556-3652345,kurta,471.0,KARNATAKA,1
407-1383540-7169924,kurta,292.0,KARNATAKA,1
408-9910222-5942711,kurta,471.0,MAHARASHTRA,1
408-4818437-7977922,Set,571.0,RAJASTHAN,1
406-0354865-9317100,Set,832.0,KARNATAKA,1
407-8498960-6956353,Set,1163.0,KARNATAKA,1
402-9011002-7649158,Set,664.0,PUNJAB,1
404-6075269-2130718,kurta,735.0,TELANGANA,1
171-6885827-9592329,Top,693.0,MAHARASHTRA,1
402-4132203-4559546,Western Dress,1294.0,HARYANA,1
404-7805072-1066726,Set,562.0,MAHARASHTRA,1
404-1455129-5988316,kurta,435.0,KARNATAKA,1
404-1455129-5988316,Set,650.0,KARNATAKA,1
407-0819794-4995518,Set,635.0,ASSAM,1
171-8709818-5333164,kurta,376.0,TELANGANA,1
403-4208445-2104367,Top,693.0,UTTAR PRADESH,1
405-3359860-9126723,Set,648.0,MAHARASHTRA,1
406-9662361-7622733,Set,1323.0,TAMIL NADU,1
403-4980820-3456349,kurta,301.0,TAMIL NADU,1
402-1084176-2005940,Set,899.0,WEST BENGAL,1
406-9114630-9222769,kurta,471.0,MAHARASHTRA,1
406-8993858-6059547,kurta,471.0,MAHARASHTRA,1
407-6660287-0482704,kurta,416.0,DELHI,1
407-4570114-5373958,kurta,318.0,DELHI,1
171-6503811-2577109,kurta,458.0,RAJASTHAN,1
171-6257745-5108323,Set,845.0,UTTAR PRADESH,1
405-7832892-4241931,Set,921.0,TAMIL NADU,1
171-8249554-2963551,kurta,725.0,KARNATAKA,1
404-5032732-0002762,kurta,533.0,ANDHRA PRADESH,1
403-7208556-7407566,Western Dress,1091.0,KARNATAKA,1
403-4947655-4209165,kurta,521.0,TAMIL NADU,1
406-7499533-1087501,Set,635.0,KARNATAKA,1
404-8145128-7770734,kurta,496.0,TELANGANA,1
402-9384114-4972336,Set,1238.0,KERALA,1
404-9907654-7549133,kurta,597.0,TAMIL NADU,1
403-4611409-2097149,Set,650.0,KARNATAKA,1
406-6102496-2421122,Set,852.0,MAHARASHTRA,1
403-6939912-9936357,kurta,449.0,DELHI,1
403-6628562-4584318,kurta,399.0,MAHARASHTRA,1
408-7777490-5737141,Set,1075.0,TAMIL NADU,1
407-9115748-7601923,Set,1137.0,MAHARASHTRA,1
403-4541982-1881160,kurta,635.0,ANDAMAN & NICOBAR ,1
407-7963339-6365948,kurta,688.0,UTTAR PRADESH,1
408-3792502-5359539,Set,648.0,MAHARASHTRA,1
404-8284323-6377111,kurta,435.0,TAMIL NADU,1
171-9129380-2021907,kurta,459.0,GUJARAT,1
406-4704688-9747502,Set,702.0,MAHARASHTRA,1
403-5630111-4837908,Set,771.0,KARNATAKA,1
404-3453112-2968322,kurta,468.0,TELANGANA,1
402-0058835-8582701,Western Dress,735.0,GUJARAT,1
171-7748430-1016300,kurta,435.0,KARNATAKA,1
407-1984731-2328348,Top,443.0,KARNATAKA,1
402-6866013-2381147,Set,999.0,ANDHRA PRADESH,1
405-4468952-1794727,kurta,487.0,UTTAR PRADESH,1
404-4080672-8204317,kurta,487.0,TAMIL NADU,1
406-4396841-6094744,Western Dress,735.0,TELANGANA,1
171-5596488-7449107,kurta,376.0,TELANGANA,1
404-3200890-6113923,Set,521.0,KARNATAKA,1
405-4573957-2012365,Set,696.0,MAHARASHTRA,1
403-9523932-4731553,Set,573.0,ASSAM,1
405-4056098-7253958,kurta,517.0,TAMIL NADU,1
403-8616068-0117126,kurta,486.0,MAHARASHTRA,1
404-0059221-9607545,kurta,431.0,TELANGANA,1
404-8984282-1593113,Set,919.0,LADAKH,1
404-8984282-1593113,Set,650.0,LADAKH,1
407-0927840-0283518,kurta,487.0,HARYANA,1
402-3218014-3744354,kurta,496.0,MAHARASHTRA,1
403-2175304-0393127,kurta,487.0,GUJARAT,1
403-2175304-0393127,Set,635.0,GUJARAT,1
405-4240281-9965116,kurta,709.0,KARNATAKA,1
407-2065405-2893918,kurta,431.0,TELANGANA,1
402-3737353-8366723,Set,1075.0,MAHARASHTRA,1
171-2899449-1029158,kurta,486.0,KARNATAKA,1
171-2899449-1029158,kurta,544.0,KARNATAKA,1
407-7119717-9305125,Set,666.0,ODISHA,1
405-5537438-9174749,Western Dress,735.0,KARNATAKA,1
402-3899281-7197157,Set,526.0,MAHARASHTRA,1
407-0977495-5384306,kurta,399.0,MAHARASHTRA,1
404-7291657-1194707,Top,693.0,MAHARASHTRA,1
408-8956612-4739547,Set,0.0,KARNATAKA,1
402-3633627-9509162,Set,799.0,KARNATAKA,1
407-1647523-9304337,kurta,725.0,TELANGANA,1
405-3184510-7397169,Set,845.0,GOA,1
403-4579831-5490724,Set,664.0,KARNATAKA,1
403-6550187-1982769,Set,1125.0,TELANGANA,1
403-6506400-0683512,Ethnic Dress,855.0,TELANGANA,1
405-4636302-4240336,Set,1199.0,MAHARASHTRA,1
405-5759093-2997942,Set,845.0,GUJARAT,1
403-7782076-6105955,Top,726.0,KERALA,1
405-2794222-5503546,Set,824.0,UTTARAKHAND,1
403-9197484-5637119,Set,573.0,TAMIL NADU,1
407-2959668-0116360,Set,857.0,UTTAR PRADESH,1
406-2487134-7436338,Set,1399.0,MANIPUR,1
408-5435801-8984322,kurta,435.0,TAMIL NADU,1
171-9335048-5439556,kurta,376.0,TAMIL NADU,1
171-8571442-1023525,kurta,435.0,KARNATAKA,1
406-9172572-2716365,Set,635.0,MAHARASHTRA,1
408-7882956-3574727,Set,664.0,TELANGANA,1
403-0602584-9142716,Set,499.0,MADHYA PRADESH,1
406-5637133-1757133,Western Dress,735.0,WEST BENGAL,1
407-4045433-4269948,Set,635.0,TAMIL NADU,1
402-7257564-9294755,Western Dress,1091.0,MAHARASHTRA,1
402-0876747-5595565,Set,537.0,ASSAM,1
402-8280678-1332335,Top,758.0,MAHARASHTRA,1
171-0236138-3504371,kurta,416.0,UTTAR PRADESH,1
403-6358672-3561159,kurta,416.0,MAHARASHTRA,1
404-2470068-1263530,Set,635.0,TELANGANA,1
408-2848510-9618707,kurta,375.0,MAHARASHTRA,1
406-2803231-2694747,kurta,487.0,UTTAR PRADESH,1
404-9804600-5433169,kurta,325.0,TELANGANA,1
406-3555483-4144363,kurta,399.0,MAHARASHTRA,1
406-3555483-4144363,kurta,486.0,MAHARASHTRA,1
407-8964095-8883533,Set,636.0,TELANGANA,1
405-0745626-5985951,Western Dress,1168.0,UTTAR PRADESH,1
408-9745508-3168342,Set,1323.0,PUNJAB,1
403-4253986-1383541,Top,572.0,WEST BENGAL,1
405-2033993-4449957,Western Dress,1168.0,UTTAR PRADESH,1
405-2033993-4449957,Western Dress,1168.0,UTTAR PRADESH,1
404-8185143-4011561,Western Dress,758.0,KARNATAKA,1
404-9453853-0581910,Western Dress,735.0,KARNATAKA,1
406-4701390-0688336,kurta,333.0,MAHARASHTRA,1
402-2685207-8086759,kurta,645.0,KARNATAKA,1
404-1324043-5785135,Set,888.0,KARNATAKA,1
406-9741392-0869139,Set,999.0,HARYANA,1
403-7474603-4744301,kurta,471.0,KARNATAKA,1
407-1244685-5514759,Set,521.0,MAHARASHTRA,1
405-8212576-6169123,kurta,399.0,TELANGANA,1
403-4349178-6889127,Set,575.0,KARNATAKA,1
406-6824252-2436305,Set,416.0,TELANGANA,1
406-2064615-8473109,Set,1125.0,TAMIL NADU,1
408-9508424-4994718,Blouse,794.0,TAMIL NADU,1
403-8935529-4210724,Set,1075.0,KARNATAKA,1
408-1790242-3798706,Set,0.0,UTTAR PRADESH,1
408-3032210-2145951,Set,0.0,MAHARASHTRA,1
403-0183293-3545907,Set,635.0,KERALA,1
405-0755670-8141126,kurta,521.0,TAMIL NADU,1
403-3638009-0085113,Set,771.0,KERALA,1
405-9170596-3333114,Set,1299.0,RAJASTHAN,1
407-3574373-7500317,kurta,435.0,MAHARASHTRA,1
408-6701596-4594757,kurta,457.0,KERALA,1
408-6701596-4594757,kurta,457.0,KERALA,1
408-6701596-4594757,kurta,457.0,KERALA,1
405-2626423-8846744,kurta,376.0,DELHI,1
408-1149639-9477116,Set,579.0,UTTAR PRADESH,1
402-4138834-2292362,kurta,301.0,GUJARAT,1
402-1968381-5414768,Set,635.0,WEST BENGAL,1
405-5129597-3931501,Set,1125.0,KARNATAKA,1
404-2800830-4931519,kurta,521.0,DELHI,1
404-3619827-8946759,Western Dress,1099.0,MAHARASHTRA,1
171-5907668-5286734,Blouse,869.0,KARNATAKA,1
171-1488207-0321162,Blouse,794.0,KARNATAKA,1
405-5362428-4784328,kurta,432.0,TAMIL NADU,1
404-8347982-1889944,Set,635.0,KARNATAKA,1
406-0787605-4298708,Set,824.0,UTTAR PRADESH,1
405-3389803-6574768,kurta,435.0,WEST BENGAL,1
402-0280200-2552356,Set,799.0,RAJASTHAN,1
408-9390069-3873942,Set,635.0,RAJASTHAN,1
171-8777297-3364313,Set,521.0,ANDHRA PRADESH,1
408-9695887-0049129,Set,633.0,TAMIL NADU,1
402-7500311-0434718,Western Dress,735.0,TELANGANA,1
402-7500311-0434718,Set,1098.0,TELANGANA,1
402-7500311-0434718,Set,1271.0,TELANGANA,1
402-6238827-8301902,kurta,301.0,TELANGANA,1
402-6238827-8301902,kurta,325.0,TELANGANA,1
403-8591110-9477124,kurta,435.0,KARNATAKA,1
403-8591110-9477124,kurta,431.0,KARNATAKA,1
406-6549817-8433145,Set,1473.0,TAMIL NADU,1
171-2821764-4871538,Set,999.0,TAMIL NADU,1
403-7898911-5835538,Set,799.0,TELANGANA,1
408-9669973-1773966,Western Dress,1013.0,BIHAR,1
403-6706681-5918729,Set,1163.0,MAHARASHTRA,1
407-5423682-6041969,kurta,471.0,TAMIL NADU,1
402-5157202-2089939,Set,988.0,DELHI,1
405-8692242-8501901,kurta,292.0,ASSAM,1
402-0914327-1229900,kurta,301.0,GOA,1
406-9494465-6723502,kurta,399.0,TELANGANA,1
407-8214248-4525940,kurta,399.0,MEGHALAYA,1
407-8271259-6723523,kurta,526.0,MADHYA PRADESH,1
407-8513302-5467552,kurta,496.0,KARNATAKA,1
405-7459730-3078751,kurta,376.0,GUJARAT,1
407-2948011-1776324,kurta,534.0,PUNJAB,1
403-5401892-2521946,Western Dress,1294.0,HARYANA,1
171-8795220-3604306,Set,680.0,TELANGANA,1
171-7441127-2801123,kurta,458.0,DELHI,1
405-2305068-5862740,kurta,376.0,MAHARASHTRA,1
408-2969216-9605920,kurta,0.0,MAHARASHTRA,1
406-0085761-7827534,kurta,376.0,KERALA,1
405-2871984-4518713,kurta,491.0,KARNATAKA,1
171-3697996-2024315,Western Dress,735.0,TELANGANA,1
171-3697996-2024315,Set,1399.0,TELANGANA,1
403-7495046-5248331,Set,650.0,NAGALAND,1
403-7495046-5248331,Set,631.0,NAGALAND,1
403-7495046-5248331,Set,650.0,NAGALAND,1
403-3091815-2153118,Set,631.0,NAGALAND,1
405-8752382-8976354,kurta,457.0,ANDHRA PRADESH,1
404-9205945-1848327,Set,737.0,UTTAR PRADESH,1
404-4137363-1717922,Set,759.0,ODISHA,1
407-8195691-2771563,kurta,521.0,DELHI,1
408-7847611-1534725,kurta,0.0,MAHARASHTRA,1
407-8049679-4413105,kurta,292.0,ASSAM,1
402-5241777-2039560,Set,899.0,GUJARAT,1
404-1899344-3977125,Western Dress,735.0,TAMIL NADU,1
407-6734566-5693955,Set,1137.0,KARNATAKA,1
405-2080013-9663553,Western Dress,735.0,KARNATAKA,1
402-9154052-8373161,kurta,449.0,KARNATAKA,1
402-9154052-8373161,kurta,416.0,KARNATAKA,1
404-6551529-8453951,kurta,301.0,GUJARAT,1
404-0456738-6647536,kurta,349.0,GUJARAT,1
406-8263725-7650724,Set,999.0,GUJARAT,1
406-0557336-5907567,Set,525.0,UTTAR PRADESH,1
406-1643373-8505145,Western Dress,1168.0,MAHARASHTRA,1
403-1446171-0695546,Set,571.0,TAMIL NADU,1
406-2279968-2664354,Set,635.0,KARNATAKA,1
404-7333412-2154741,kurta,442.0,DELHI,1
405-4442528-2071509,kurta,301.0,JHARKHAND,1
407-5430575-2418742,Top,729.0,TELANGANA,1
402-0598647-3813158,Top,758.0,GUJARAT,1
404-5721231-7858730,Set,764.0,KARNATAKA,1
406-5379841-7334758,Western Dress,1091.0,TELANGANA,1
403-9518701-3495532,Top,676.0,SIKKIM,1
406-2038939-0021104,kurta,292.0,KARNATAKA,1
171-8738530-7029122,Set,852.0,MAHARASHTRA,1
403-7147931-7009116,kurta,349.0,TAMIL NADU,1
403-7147931-7009116,kurta,333.0,TAMIL NADU,1
171-9042964-6395553,Set,654.0,ASSAM,1
403-2581229-5803535,Set,763.0,KERALA,1
408-5692354-0500368,Top,758.0,RAJASTHAN,1
406-0415865-4053104,Western Dress,735.0,KARNATAKA,1
171-4959562-2745938,kurta,487.0,ANDHRA PRADESH,1
405-0430261-8477900,kurta,517.0,UTTAR PRADESH,1
405-0349400-6526730,kurta,526.0,KARNATAKA,1
408-4967814-7783529,kurta,760.0,HARYANA,1
408-6931033-2924343,kurta,0.0,TAMIL NADU,1
171-8722307-9352301,Set,1163.0,MAHARASHTRA,1
408-6982978-1853148,Set,1163.0,KARNATAKA,1
407-8464324-3800310,Set,1098.0,MAHARASHTRA,1
403-6119752-9891537,Set,571.0,UTTAR PRADESH,1
408-7798461-9083548,kurta,0.0,MAHARASHTRA,1
408-6631580-4996321,Set,0.0,DELHI,1
408-2989683-5035559,Western Dress,1294.0,TELANGANA,1
408-5253560-5178700,kurta,754.0,ANDHRA PRADESH,1
408-6554123-8969124,kurta,0.0,MAHARASHTRA,1
404-2304214-5383531,kurta,526.0,WEST BENGAL,1
403-3107955-9531538,kurta,399.0,DELHI,1
407-4353231-4740344,kurta,696.0,GUJARAT,1
402-7854730-6926716,kurta,376.0,TAMIL NADU,1
402-7854730-6926716,kurta,301.0,TAMIL NADU,1
403-7948840-0384327,kurta,376.0,TAMIL NADU,1
402-3661720-3066706,Set,635.0,DELHI,1
404-9034911-3305933,kurta,544.0,TAMIL NADU,1
408-8733141-9157169,kurta,301.0,KERALA,1
408-8733141-9157169,kurta,301.0,KERALA,1
408-7949067-5322713,kurta,0.0,HARYANA,1
404-3937420-5515511,Western Dress,1168.0,PUNJAB,1
404-8205748-9054758,Top,758.0,HARYANA,1
408-5384970-5275507,Ethnic Dress,0.0,UTTAR PRADESH,1
406-0254010-2529110,Set,1473.0,TAMIL NADU,1
403-8009826-8781131,Western Dress,735.0,ASSAM,1
171-5316079-0447567,kurta,399.0,TELANGANA,1
404-0960417-0148319,Set,635.0,SIKKIM,1
408-1644891-2709929,Set,635.0,UTTAR PRADESH,1
403-0327081-5312306,kurta,487.0,KARNATAKA,1
405-4319911-2377936,Set,635.0,TELANGANA,1
407-5590277-0242705,kurta,416.0,UTTAR PRADESH,1
407-3144104-1807560,Western Dress,1249.0,DELHI,1
171-4482192-9180326,Top,693.0,UTTARAKHAND,1
406-0590199-3528344,Western Dress,735.0,UTTAR PRADESH,1
171-7836437-0925910,kurta,545.0,MAHARASHTRA,1
406-1232144-1017164,kurta,487.0,WEST BENGAL,1
405-6849257-1803526,Top,826.0,DELHI,1
408-6027423-2932352,Blouse,0.0,ANDHRA PRADESH,1
408-6740613-4703547,Set,630.0,RAJASTHAN,1
403-9505367-2933903,Set,799.0,ASSAM,1
403-0826020-9750756,Top,726.0,KARNATAKA,1
171-1285746-9185946,Set,599.0,MAHARASHTRA,1
407-0689218-5253138,Western Dress,735.0,ODISHA,1
171-8093293-4693934,kurta,484.0,ANDHRA PRADESH,1
405-5837522-1951562,Set,636.0,UTTAR PRADESH,1
405-5837522-1951562,Set,636.0,UTTAR PRADESH,1
405-6904281-4105159,Set,1163.0,JHARKHAND,1
403-5690062-3076353,kurta,487.0,UTTAR PRADESH,1
402-1237044-9297108,Western Dress,735.0,MAHARASHTRA,1
406-4240248-1949146,Set,771.0,MAHARASHTRA,1
407-3358643-2701946,Set,635.0,TAMIL NADU,1
407-6128617-7141943,Set,1163.0,ASSAM,1
406-0395258-8199508,kurta,486.0,DELHI,1
404-6393871-0114721,kurta,798.0,KERALA,1
406-8966441-9573934,kurta,487.0,PUDUCHERRY,1
408-4580018-3137931,Set,0.0,DELHI,1
406-1137424-3421966,kurta,457.0,JAMMU & KASHMIR,1
403-7378052-4745914,kurta,517.0,TAMIL NADU,1
402-3073607-8221145,Set,635.0,WEST BENGAL,1
408-6660725-7547502,Set,899.0,NEW DELHI,1
402-6333136-5893126,kurta,696.0,ASSAM,1
408-0630387-9156333,Set,824.0,MADHYA PRADESH,1
408-1533984-1262752,kurta,457.0,DELHI,1
406-8414024-0721123,kurta,471.0,ANDHRA PRADESH,1
403-9180725-5409935,kurta,728.0,RAJASTHAN,1
406-9088643-7480312,Set,666.0,RAJASTHAN,1
405-4319398-1501961,Set,783.0,TELANGANA,1
403-1251159-4384340,kurta,292.0,JHARKHAND,1
403-4021452-9275538,kurta,301.0,TELANGANA,1
404-6279830-6828368,kurta,292.0,SIKKIM,1
404-0851018-7379517,Set,759.0,WEST BENGAL,1
406-3531229-4013937,Western Dress,735.0,KARNATAKA,1
407-2595717-5074750,kurta,458.0,TELANGANA,1
406-1589049-9362704,kurta,435.0,UTTAR PRADESH,1
403-0275824-1655546,Western Dress,735.0,TAMIL NADU,1
403-9055215-3921140,kurta,487.0,KARNATAKA,1
